"Date","Price","Open","High","Low","Vol.","Change %"
"10/20/2023","101.121","102.486","102.569","100.946","","-1.33%"
"10/19/2023","102.486","103.365","103.365","102.249","","-0.85%"
"10/18/2023","103.365","103.684","103.684","102.200","","-0.31%"
"10/17/2023","103.684","102.743","103.853","102.499","","0.92%"
"10/16/2023","102.743","103.050","103.454","102.424","","0.08%"
"10/13/2023","102.664","102.970","103.107","102.150","","-0.30%"
"10/12/2023","102.970","103.803","106.500","102.555","","-0.80%"
"10/11/2023","103.803","101.321","106.741","101.285","","2.45%"
"10/10/2023","101.321","105.409","106.507","101.310","","-3.88%"
"10/09/2023","105.409","105.500","107.974","104.942","","-1.42%"
"10/06/2023","106.924","105.601","107.617","102.511","","1.26%"
"10/05/2023","105.595","105.409","105.650","104.565","","0.18%"
"10/04/2023","105.409","104.756","105.559","103.952","","0.62%"
"10/03/2023","104.756","104.145","104.901","103.854","","0.59%"
"10/02/2023","104.145","103.250","104.552","103.250","","2.07%"
"09/29/2023","102.036","102.083","103.867","101.947","","-0.05%"
"09/28/2023","102.083","101.977","102.817","101.677","","0.10%"
"09/27/2023","101.977","102.131","102.334","101.300","","-0.15%"
"09/26/2023","102.131","101.521","103.324","101.399","","0.60%"
"09/25/2023","101.521","102.750","102.750","101.387","","-0.28%"
"09/22/2023","101.801","102.455","102.750","101.765","","-0.64%"
"09/21/2023","102.455","102.280","103.157","101.605","","0.17%"
"09/20/2023","102.280","104.125","104.125","102.247","","-1.77%"
"09/19/2023","104.125","102.592","104.483","102.234","","1.49%"
"09/18/2023","102.592","103.250","103.963","102.372","","-0.57%"
"09/15/2023","103.179","102.439","103.779","101.877","","0.72%"
"09/14/2023","102.439","103.259","103.822","101.938","","-0.79%"
"09/13/2023","103.259","103.241","103.648","101.583","","0.02%"
"09/12/2023","103.241","102.499","104.000","100.882","","0.72%"
"09/11/2023","102.499","105.200","105.200","102.427","","-2.18%"
"09/08/2023","104.784","105.366","105.669","104.342","","-0.55%"
"09/07/2023","105.366","105.550","105.750","104.515","","-0.17%"
"09/06/2023","105.550","105.051","105.594","104.764","","0.47%"
"09/05/2023","105.051","104.578","105.334","104.553","","0.45%"
"09/04/2023","104.578","104.000","104.840","103.919","","0.68%"
"09/01/2023","103.872","103.965","105.013","103.858","","-0.09%"
"08/31/2023","103.965","105.048","105.431","103.645","","-1.03%"
"08/30/2023","105.048","103.720","105.437","103.592","","1.28%"
"08/29/2023","103.720","102.242","104.247","102.242","","1.45%"
"08/28/2023","102.242","103.100","103.649","102.099","","-0.30%"
"08/25/2023","102.554","102.427","103.445","102.223","","0.12%"
"08/24/2023","102.427","102.120","102.855","100.229","","0.30%"
"08/23/2023","102.120","102.220","103.250","99.576","","-0.10%"
"08/22/2023","102.220","101.879","103.500","101.879","","0.34%"
"08/21/2023","101.879","102.500","103.506","101.305","","-0.20%"
"08/18/2023","102.086","102.086","102.086","102.086","","0.00%"
"08/17/2023","102.086","102.807","105.150","99.502","","-0.70%"
"08/16/2023","102.807","106.866","107.100","101.892","","-3.80%"
"08/15/2023","106.866","107.424","108.892","103.764","","-0.52%"
"08/14/2023","107.424","107.500","111.777","106.477","","-1.43%"
"08/11/2023","108.978","106.547","109.165","106.533","","2.28%"
"08/10/2023","106.547","106.342","107.729","106.156","","0.19%"
"08/09/2023","106.342","106.493","107.805","105.500","","-0.14%"
"08/08/2023","106.493","104.954","106.639","104.850","","1.47%"
"08/07/2023","104.954","104.400","106.503","104.400","","-0.56%"
"08/04/2023","105.543","103.468","106.694","102.500","","2.00%"
"08/03/2023","103.468","102.921","105.650","102.174","","0.52%"
"08/02/2023","102.929","101.706","103.359","101.094","","1.19%"
"08/01/2023","101.715","100.790","101.820","100.552","","0.92%"
"07/31/2023","100.790","100.400","101.814","100.400","","-0.62%"
"07/28/2023","101.420","99.575","101.835","98.756","","1.85%"
"07/27/2023","99.579","99.711","100.703","98.928","","-0.12%"
"07/26/2023","99.702","99.671","99.963","99.238","","0.03%"
"07/25/2023","99.671","100.065","100.200","98.856","","-0.39%"
"07/24/2023","100.065","100.682","101.361","99.645","","-1.16%"
"07/21/2023","101.238","100.322","101.294","99.973","","0.92%"
"07/20/2023","100.317","103.030","103.251","100.308","","-2.63%"
"07/19/2023","103.030","102.175","103.039","101.431","","0.83%"
"07/18/2023","102.184","101.813","102.474","101.529","","0.36%"
"07/17/2023","101.813","101.342","102.020","101.058","","0.46%"
"07/14/2023","101.351","101.147","101.812","100.557","","0.20%"
"07/13/2023","101.147","100.817","101.753","100.010","","0.33%"
"07/12/2023","100.817","99.686","100.842","99.216","","1.13%"
"07/11/2023","99.686","100.260","100.292","98.845","","-0.57%"
"07/10/2023","100.260","100.500","100.822","99.244","","0.14%"
"07/07/2023","100.121","99.371","100.564","98.041","","0.75%"
"07/06/2023","99.371","99.061","102.638","98.011","","0.32%"
"07/05/2023","99.052","99.035","99.276","96.918","","0.03%"
"07/04/2023","99.026","97.671","99.172","96.239","","1.39%"
"07/03/2023","97.671","95.500","98.266","95.500","","0.79%"
"06/30/2023","96.908","94.399","97.999","94.339","","2.66%"
"06/29/2023","94.399","93.869","95.844","93.663","","0.56%"
"06/28/2023","93.873","93.545","94.746","92.859","","0.35%"
"06/27/2023","93.545","92.091","93.854","92.041","","1.58%"
"06/26/2023","92.091","91.103","92.805","91.103","","1.07%"
"06/23/2023","91.120","88.727","93.148","88.533","","2.70%"
"06/22/2023","88.727","91.948","92.363","88.703","","-3.50%"
"06/21/2023","91.948","91.564","92.673","91.474","","0.42%"
"06/20/2023","91.564","91.598","92.635","91.164","","-0.04%"
"06/19/2023","91.598","91.308","92.374","91.212","","-0.19%"
"06/16/2023","91.772","91.363","92.202","91.142","","0.45%"
"06/15/2023","91.363","91.090","91.485","90.192","","0.32%"
"06/14/2023","91.073","90.582","91.638","89.174","","0.55%"
"06/13/2023","90.574","90.266","90.997","88.809","","0.33%"
"06/12/2023","90.275","88.921","90.283","88.335","","1.52%"
"06/09/2023","88.921","88.427","89.431","87.956","","0.56%"
"06/08/2023","88.427","87.320","88.464","87.291","","1.27%"
"06/07/2023","87.316","87.028","87.867","86.471","","0.33%"
"06/06/2023","87.028","86.331","87.317","86.199","","0.81%"
"06/05/2023","86.331","86.521","88.587","86.307","","-0.21%"
"06/02/2023","86.513","87.156","87.651","86.496","","-0.74%"
"06/01/2023","87.156","87.201","87.521","86.174","","-0.05%"
"05/31/2023","87.201","80.688","87.238","80.410","","8.07%"
"05/30/2023","80.688","85.924","87.241","80.553","","-6.09%"
"05/29/2023","85.924","84.728","86.759","84.728","","1.40%"
"05/26/2023","84.735","85.819","86.816","84.720","","-1.26%"
"05/25/2023","85.819","86.148","86.303","85.401","","-0.39%"
"05/24/2023","86.156","86.324","86.779","85.903","","-0.20%"
"05/23/2023","86.324","87.029","87.101","85.955","","-0.81%"
"05/22/2023","87.029","86.900","87.113","86.003","","0.54%"
"05/19/2023","86.560","86.639","87.228","85.607","","-0.08%"
"05/18/2023","86.631","86.429","87.157","85.993","","0.23%"
"05/17/2023","86.433","87.460","87.762","86.405","","-1.17%"
"05/16/2023","87.452","86.720","87.849","86.126","","0.85%"
"05/15/2023","86.712","83.959","87.016","83.920","","2.89%"
"05/12/2023","84.275","84.030","85.167","83.252","","0.30%"
"05/11/2023","84.022","83.592","85.321","82.206","","0.52%"
"05/10/2023","83.592","85.523","85.857","83.276","","-2.26%"
"05/09/2023","85.527","85.466","86.370","84.813","","0.06%"
"05/08/2023","85.474","85.731","86.630","84.471","","-0.30%"
"05/05/2023","85.731","86.696","86.861","84.011","","-1.11%"
"05/04/2023","86.696","87.999","88.150","85.574","","-1.48%"
"05/03/2023","87.999","88.209","88.361","86.400","","-0.24%"
"05/02/2023","88.209","88.520","88.726","87.028","","-0.35%"
"05/01/2023","88.520","88.584","88.612","86.889","","0.49%"
"04/28/2023","88.092","90.301","90.354","86.514","","-2.44%"
"04/27/2023","90.293","90.356","90.623","89.454","","-0.06%"
"04/26/2023","90.348","89.690","92.120","89.429","","0.73%"
"04/25/2023","89.690","90.109","90.363","88.644","","-0.46%"
"04/24/2023","90.109","89.526","90.113","89.045","","0.67%"
"04/21/2023","89.506","89.710","89.984","88.972","","-0.24%"
"04/20/2023","89.718","89.474","89.820","88.910","","0.27%"
"04/19/2023","89.478","89.775","89.957","89.071","","-0.33%"
"04/18/2023","89.775","89.640","89.999","88.604","","0.16%"
"04/17/2023","89.631","89.579","90.763","89.108","","-0.92%"
"04/14/2023","90.461","90.291","90.561","89.756","","0.19%"
"04/13/2023","90.291","90.234","90.634","89.665","","0.07%"
"04/12/2023","90.230","88.529","90.815","88.517","","1.92%"
"04/11/2023","88.529","88.756","90.298","88.484","","-0.26%"
"04/10/2023","88.756","88.505","89.552","88.269","","0.37%"
"04/07/2023","88.432","88.666","90.979","88.342","","-0.26%"
"04/06/2023","88.666","87.442","89.281","86.755","","1.40%"
