"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2023","423.240","426.680","426.825","423.660","","-0.41%"
"04/28/2023","424.980","426.190","429.560","424.315","","-0.01%"
"04/27/2023","425.010","427.690","431.035","424.910","","-0.35%"
"04/26/2023","426.510","423.785","430.115","423.590","","0.90%"
"04/25/2023","422.690","428.000","428.835","423.025","","-0.94%"
"04/24/2023","426.700","425.870","428.455","424.885","","0.49%"
"04/21/2023","424.610","424.770","426.730","422.105","","0.25%"
"04/20/2023","423.560","424.710","426.395","422.540","","0.00%"
"04/19/2023","423.540","425.475","425.955","423.320","","-0.19%"
"04/18/2023","424.340","423.790","427.250","422.485","","0.37%"
"04/17/2023","422.770","426.635","428.245","423.235","","-0.73%"
"04/14/2023","425.880","428.435","434.865","425.935","","-0.32%"
"04/13/2023","427.250","426.755","434.550","426.425","","0.40%"
"04/12/2023","425.540","423.610","430.495","423.590","","0.71%"
"04/11/2023","422.520","421.745","427.415","421.515","","0.48%"
"04/10/2023","420.500","423.190","427.005","420.370","","-0.34%"
"04/07/2023","421.940","424.000","427.175","422.820","","-0.22%"
"04/06/2023","422.870","423.460","427.005","422.585","","0.10%"
